id,title,filtered_words,label
F075,Miracle Drug Confirmed by Sources,listen continue term eight close. character include know window. — shocking claims miracle drug surface internet.,FAKE
R059,New Report on Technology Breakthrough,movement form energy court arm never seven. radio us require price. item office assume summer fly. experts discuss ongoing developments technology breakthrough.,REAL
F213,Hoax Confirmed by Sources,name sister finally ten culture early. case choose skill team team vote. — shocking claims hoax surface internet.,FAKE
R233,New Report on Education,cultural old east every return. instead rich baby expect. safe six production science evidence detail. experts discuss ongoing developments education.,REAL
F072,Mind Control Confirmed by Sources,service rest more. guess career boy character building shake. another decade green without pull. — shocking claims mind control surface internet.,FAKE
R184,New Report on Budget Report,boy police term debate station former. national behind. experts discuss ongoing developments budget report.,REAL
F134,Secret Cure Confirmed by Sources,enough wind edge watch process indicate way executive. arrive skill contain whom. fall daughter law enjoy rest fall. — shocking claims secret cure surface internet.,FAKE
R096,New Report on Research,never parent specific level fast. international magazine physical step. participant weight recent sure north goal race. experts discuss ongoing developments research.,REAL
R020,New Report on Policy,represent firm family better thing. fast sign cost hour choose. experts discuss ongoing developments policy.,REAL
R067,New Report on Policy,north card watch partner free. religious recently note realize manager figure director. skill forget together break say yet paper. experts discuss ongoing developments policy.,REAL
R215,New Report on Education,president writer although close. including tv shoulder rather. experts discuss ongoing developments education.,REAL
R127,New Report on Policy,either whose film political together born. control teacher toward account blue hear perhaps. provide piece man. experts discuss ongoing developments policy.,REAL
R235,New Report on Technology Breakthrough,purpose wonder president one service break discover ahead. write well eight time father green toward. experts discuss ongoing developments technology breakthrough.,REAL
R163,New Report on Climate Change,level especially option development young campaign. take last key little public war bring. partner east fall later remember. experts discuss ongoing developments climate change.,REAL
R002,New Report on Education,decision within fight number whole. trip smile someone yes great commercial. loss window hard green wind performance newspaper four. experts discuss ongoing developments education.,REAL
R021,New Report on Education,past history wrong challenge here. run government war. experts discuss ongoing developments education.,REAL
R013,New Report on Technology Breakthrough,ready tree reason sister hear wear month. look officer college resource. step site care. experts discuss ongoing developments technology breakthrough.,REAL
F195,Flat Earth Confirmed by Sources,bank soon break. popular level lawyer. news hair student film deal. — shocking claims flat earth surface internet.,FAKE
R101,New Report on Research,music citizen edge whatever local participant rather. serious next theory concern. experts discuss ongoing developments research.,REAL
R055,New Report on Research,mouth owner stand key month. audience pass heavy continue include. experts discuss ongoing developments research.,REAL
F190,Secret Cure Confirmed by Sources,us continue large feel. paper social agency. — shocking claims secret cure surface internet.,FAKE
R004,New Report on Education,top nearly prevent week sister. exactly two toward win. type everyone night hair cold white. experts discuss ongoing developments education.,REAL
F080,Celebrity Scandal Confirmed by Sources,box scene deep factor music who. window new carry method. difference response similar class become try affect maintain. — shocking claims celebrity scandal surface internet.,FAKE
F049,Hoax Confirmed by Sources,open person. quickly travel try successful. board family court box power suddenly environment. — shocking claims hoax surface internet.,FAKE
F184,Secret Cure Confirmed by Sources,best response wonder simply leg. right campaign improve memory tv. economy use social give. — shocking claims secret cure surface internet.,FAKE
F030,Secret Cure Confirmed by Sources,single organization try his. sign always sport market. ball mother administration send social a. — shocking claims secret cure surface internet.,FAKE
R213,New Report on Budget Report,television course throughout free. position professional treatment. ever congress radio exactly. experts discuss ongoing developments budget report.,REAL
F128,Immortal Jellyfish Confirmed by Sources,official hour fine house occur. — shocking claims immortal jellyfish surface internet.,FAKE
R231,New Report on Policy,black sure water expert suggest wait. huge thank someone specific. feeling long painting appear. experts discuss ongoing developments policy.,REAL
R061,New Report on Technology Breakthrough,much case pass training west. like customer along power. foreign however instead. experts discuss ongoing developments technology breakthrough.,REAL
R137,New Report on Education,great yes crime business hot magazine. world determine visit later number. heart heart lay vote this. major part statement shoulder off. experts discuss ongoing developments education.,REAL
R185,New Report on Technology Breakthrough,chair rise appear couple. guy avoid two back. even identify seat probably sing attack charge. experts discuss ongoing developments technology breakthrough.,REAL
R204,New Report on Technology Breakthrough,baby stop ground source. throughout indeed development garden power reality moment. become detail together such. experts discuss ongoing developments technology breakthrough.,REAL
F217,Immortal Jellyfish Confirmed by Sources,seek help day later official authority story what. hospital deal million pay mean major. — shocking claims immortal jellyfish surface internet.,FAKE
F176,Miracle Drug Confirmed by Sources,traditional set statement country difference nation. — shocking claims miracle drug surface internet.,FAKE
R245,New Report on Technology Breakthrough,heart feel behind win head young. inside food perhaps call. process anyone theory place range marriage pick build. experts discuss ongoing developments technology breakthrough.,REAL
R104,New Report on Election,collection data situation. teach discussion question eat mission item. experts discuss ongoing developments election.,REAL
F156,Flat Earth Confirmed by Sources,better score air often pattern. cost people family law remain. — shocking claims flat earth surface internet.,FAKE
R194,New Report on Election,sound throughout often edge. support nothing moment bring message around blue. figure happen debate attention change. prove reality exactly apply. experts discuss ongoing developments election.,REAL
R161,New Report on Technology Breakthrough,find number provide audience decide table few. course else future reality thing leader including. walk deal executive crime success audience. citizen car partner mr financial issue cell age. experts discuss ongoing developments technology breakthrough.,REAL
F113,Immortal Jellyfish Confirmed by Sources,hour democratic arrive from. — shocking claims immortal jellyfish surface internet.,FAKE
F150,Hoax Confirmed by Sources,house material paper election entire sort. appear nice soldier possible process reduce. — shocking claims hoax surface internet.,FAKE
F047,Miracle Drug Confirmed by Sources,court career environment many. — shocking claims miracle drug surface internet.,FAKE
F008,Hoax Confirmed by Sources,let small mrs must. head stuff. — shocking claims hoax surface internet.,FAKE
F229,Aliens Confirmed by Sources,reduce growth paper mission range protect however. section drive year behind. finally sport discuss task enjoy policy improve. — shocking claims aliens surface internet.,FAKE
R001,New Report on Research,interesting financial avoid left common somebody business. white less water. establish front mean threat position. friend prevent pull face. experts discuss ongoing developments research.,REAL
R241,New Report on Public Health,fire cultural term chance study movie body. leg former stage forget development. experts discuss ongoing developments public health.,REAL
R198,New Report on Climate Change,admit want military. experts discuss ongoing developments climate change.,REAL
R229,New Report on Research,dark money. experts discuss ongoing developments research.,REAL
R205,New Report on Public Health,clear bad campaign black. nearly main player magazine month mother american. experts discuss ongoing developments public health.,REAL
F123,Celebrity Scandal Confirmed by Sources,word marriage beyond store focus enough. general well worker organization play cut. firm national anyone lawyer all. still scene hotel seven fast. — shocking claims celebrity scandal surface internet.,FAKE
F043,Celebrity Scandal Confirmed by Sources,live true believe keep. fill fly star. blood skin gun sign. — shocking claims celebrity scandal surface internet.,FAKE
F097,Celebrity Scandal Confirmed by Sources,late city individual benefit. news wonder consider enjoy nice ground. dinner star fire woman weight church. — shocking claims celebrity scandal surface internet.,FAKE
R014,New Report on Research,method toward give. traditional pass across continue lot technology. firm voice team. travel actually else ready tax often. experts discuss ongoing developments research.,REAL
F005,Flat Earth Confirmed by Sources,live money probably player. — shocking claims flat earth surface internet.,FAKE
R234,New Report on Research,mean across nearly. customer page sea compare small follow movement. experts discuss ongoing developments research.,REAL
F143,Aliens Confirmed by Sources,mouth sport international radio church box. hold account fire particularly civil budget. — shocking claims aliens surface internet.,FAKE
R073,New Report on Economic Growth,challenge use middle type game pull interview soldier. economic sing goal hear decade time. daughter moment identify ready low big. experts discuss ongoing developments economic growth.,REAL
R239,New Report on Education,shake city blood pick class. history high accept evidence prevent recognize partner. family religious before. experts discuss ongoing developments education.,REAL
F181,Aliens Confirmed by Sources,enough cover see writer letter eye box. sense person shoulder. — shocking claims aliens surface internet.,FAKE
R138,New Report on Election,place serious life night agree executive her. experts discuss ongoing developments election.,REAL
R172,New Report on Economic Growth,tough prove dark film poor. record difficult leg. experts discuss ongoing developments economic growth.,REAL
R143,New Report on Policy,know western personal success sign. item member remember minute present around. near. experts discuss ongoing developments policy.,REAL
F166,Mind Control Confirmed by Sources,teacher miss away. wide moment nice rock wait yard true voice. fact make carry job kind. — shocking claims mind control surface internet.,FAKE
R003,New Report on Budget Report,back watch team pattern. idea add professor production. away government worker feeling. experts discuss ongoing developments budget report.,REAL
R167,New Report on Climate Change,food difference town agency. pattern life successful hold message. stop dinner wife central hot law. experts discuss ongoing developments climate change.,REAL
R183,New Report on Climate Change,performance control show minute. fire maintain word strong share step doctor. think pay agent science public. experts discuss ongoing developments climate change.,REAL
R238,New Report on Technology Breakthrough,group surface score magazine. everyone dream light event rate magazine effect. popular study deal talk pass quality. experts discuss ongoing developments technology breakthrough.,REAL
R041,New Report on Election,source chair size example account model responsibility. sign pull book paper race tonight. effect collection candidate three operation. experts discuss ongoing developments election.,REAL
F237,Government Cover-Up Confirmed by Sources,range space glass. plan energy report glass sea total. — shocking claims government cover-up surface internet.,FAKE
R086,New Report on Research,affect family stop population lead attention. maintain international phone investment clear short speak write. win family method tonight hope blue. experts discuss ongoing developments research.,REAL
R240,New Report on Policy,notice group five science expect pass. tell start employee president worker oil hot. experts discuss ongoing developments policy.,REAL
R133,New Report on Public Health,ready song red change reduce condition more. none lot east environment person. experts discuss ongoing developments public health.,REAL
F044,Hoax Confirmed by Sources,practice type understand since study radio. work single face. — shocking claims hoax surface internet.,FAKE
F125,Government Cover-Up Confirmed by Sources,woman sound vote weight. arrive health local. mother feel establish like meeting. — shocking claims government cover-up surface internet.,FAKE
F165,Secret Cure Confirmed by Sources,manager hold adult range yard. sometimes finish standard offer adult. — shocking claims secret cure surface internet.,FAKE
F137,Flat Earth Confirmed by Sources,contain six nation thing church. difference west middle unit big deep speech radio. movie along key. — shocking claims flat earth surface internet.,FAKE
R088,New Report on Research,time popular artist enter machine. experts discuss ongoing developments research.,REAL
R169,New Report on Technology Breakthrough,prevent card rather hold accept media expect. real give clearly wear. total guess hope available always. experts discuss ongoing developments technology breakthrough.,REAL
R193,New Report on Technology Breakthrough,open others theory focus local have. sure pm campaign garden agree coach apply reduce. seem authority recognize long force hotel down. performance analysis science none write. experts discuss ongoing developments technology breakthrough.,REAL
F247,Mind Control Confirmed by Sources,budget mind travel address central door site have. action change table sure. weight law actually loss. manager fast cause ever. — shocking claims mind control surface internet.,FAKE
R179,New Report on Technology Breakthrough,inside gas big war must should. smile land worker. risk deal parent large wish wife find. experts discuss ongoing developments technology breakthrough.,REAL
F138,Immortal Jellyfish Confirmed by Sources,federal cold yeah per adult less try. drive site although throw. recognize give toward ok. — shocking claims immortal jellyfish surface internet.,FAKE
R017,New Report on Policy,exist nothing may safe understand. citizen plant approach others according. experts discuss ongoing developments policy.,REAL
F090,Mind Control Confirmed by Sources,military yes close remain reflect congress office. loss ten. happy capital sea chance talk far. — shocking claims mind control surface internet.,FAKE
F222,Mind Control Confirmed by Sources,always organization executive seat better. suffer be. — shocking claims mind control surface internet.,FAKE
R114,New Report on Climate Change,prevent serve right hand raise together project. need wide own. experts discuss ongoing developments climate change.,REAL
F235,Celebrity Scandal Confirmed by Sources,book line thank job prevent weight. order behavior list. cultural finish carry. — shocking claims celebrity scandal surface internet.,FAKE
F185,Hoax Confirmed by Sources,every tree establish white age shoulder. best production whatever street in. — shocking claims hoax surface internet.,FAKE
F221,Flat Earth Confirmed by Sources,later today miss buy officer. process mind group owner. — shocking claims flat earth surface internet.,FAKE
F054,Secret Cure Confirmed by Sources,great prevent task window talk reduce. — shocking claims secret cure surface internet.,FAKE
R000,New Report on Public Health,start religious world say enjoy today may. strategy. might anyone section place stuff perform. experts discuss ongoing developments public health.,REAL
R178,New Report on Budget Report,opportunity finish feeling bad. law establish. probably stop cup lot south. experts discuss ongoing developments budget report.,REAL
F006,Hoax Confirmed by Sources,stock official camera eat sing perform by. local others take lay. bank seek nice black issue fall. — shocking claims hoax surface internet.,FAKE
F174,Secret Cure Confirmed by Sources,land stand sign thank increase toward. — shocking claims secret cure surface internet.,FAKE
R009,New Report on Election,truth enter red. drive measure everyone deal threat smile. experts discuss ongoing developments election.,REAL
R122,New Report on Economic Growth,section teacher bit together finish certain. night enough put either. experts discuss ongoing developments economic growth.,REAL
F189,Immortal Jellyfish Confirmed by Sources,key contain mouth operation us simple try. interview light put. process lose us deal billion people effort majority. — shocking claims immortal jellyfish surface internet.,FAKE
R146,New Report on Technology Breakthrough,war rich mrs society cause never. gun point teach design religious. yet authority say type surface many season world. tough day couple my. experts discuss ongoing developments technology breakthrough.,REAL
R022,New Report on Climate Change,meet modern realize others notice figure. quality imagine hot approach. experts discuss ongoing developments climate change.,REAL
F177,Aliens Confirmed by Sources,kitchen tough heavy behind. recent cause difficult new. car least wrong. value late take. — shocking claims aliens surface internet.,FAKE
F021,Secret Cure Confirmed by Sources,explain piece recent. end suddenly cup shake account lay. talk simple speech condition. — shocking claims secret cure surface internet.,FAKE
R039,New Report on Economic Growth,listen later cause through. along write language writer laugh. consumer create leave bank. experts discuss ongoing developments economic growth.,REAL
F061,Miracle Drug Confirmed by Sources,upon must child moment war join go. miss coach read side interest find town red. — shocking claims miracle drug surface internet.,FAKE
R057,New Report on Technology Breakthrough,power account real foreign. collection time carry member character oil. mr remain box. experts discuss ongoing developments technology breakthrough.,REAL
F154,Immortal Jellyfish Confirmed by Sources,industry large simply evidence store hot. everybody alone lay past option happy. — shocking claims immortal jellyfish surface internet.,FAKE
F052,Mind Control Confirmed by Sources,knowledge soldier. stand treatment suffer game product hear measure two. space common newspaper defense throw national. — shocking claims mind control surface internet.,FAKE
F124,Flat Earth Confirmed by Sources,college throw determine wish even. attorney sometimes follow close. enter final season generation week suggest. — shocking claims flat earth surface internet.,FAKE
R071,New Report on Budget Report,economy policy born save share manager. ground professor agree their. practice scientist avoid quite mention. experts discuss ongoing developments budget report.,REAL
R152,New Report on Budget Report,according attorney wide speak describe charge since. experts discuss ongoing developments budget report.,REAL
F038,Mind Control Confirmed by Sources,age pick us message maybe back free. per international certain note available. — shocking claims mind control surface internet.,FAKE
F101,Immortal Jellyfish Confirmed by Sources,prove determine. — shocking claims immortal jellyfish surface internet.,FAKE
F203,Celebrity Scandal Confirmed by Sources,set tell although clear marriage instead ago boy. without thing little other. — shocking claims celebrity scandal surface internet.,FAKE
F192,Government Cover-Up Confirmed by Sources,around land. face attorney quality public meet environment. free reflect value energy character likely. — shocking claims government cover-up surface internet.,FAKE
R189,New Report on Climate Change,probably kind police section industry suddenly. throw art image force effort inside. majority happy your. experts discuss ongoing developments climate change.,REAL
R098,New Report on Election,program away really ready significant bed. edge work long mouth identify focus his. experts discuss ongoing developments election.,REAL
R149,New Report on Economic Growth,time century tax line act. goal edge republican home. fly pm film car imagine. experts discuss ongoing developments economic growth.,REAL
R046,New Report on Education,say notice tonight professor. especially start specific recent study black relationship benefit. time miss return capital. experts discuss ongoing developments education.,REAL
F055,Hoax Confirmed by Sources,policy quite yet feeling wait thing it. behavior toward many can. media organization feel pass. — shocking claims hoax surface internet.,FAKE
F159,Flat Earth Confirmed by Sources,item next meet identify court sense nothing. talk detail shake may apply. — shocking claims flat earth surface internet.,FAKE
F083,Secret Cure Confirmed by Sources,debate throw sea machine. inside set message indeed stuff. — shocking claims secret cure surface internet.,FAKE
R109,New Report on Education,sense within star animal social. term long site. music girl however front allow. experts discuss ongoing developments education.,REAL
R102,New Report on Climate Change,level girl size happen run. catch direction large answer radio still. experts discuss ongoing developments climate change.,REAL
R060,New Report on Election,film eat gas country thousand finally. experts discuss ongoing developments election.,REAL
F085,Secret Cure Confirmed by Sources,affect hundred dog surface whatever phone player. wind tend nothing positive commercial wait environmental. bag rule human film technology sound. — shocking claims secret cure surface internet.,FAKE
F188,Hoax Confirmed by Sources,former institution newspaper suddenly prevent its. level ask build low visit clearly. — shocking claims hoax surface internet.,FAKE
F131,Hoax Confirmed by Sources,seat four interview possible arrive. range since some. — shocking claims hoax surface internet.,FAKE
R202,New Report on Public Health,drop professor group professor hotel yard seat. night candidate sit. scene also tough scientist result. experts discuss ongoing developments public health.,REAL
F111,Celebrity Scandal Confirmed by Sources,meeting bank table stay event executive. traditional grow government case practice. enjoy cultural garden require purpose tend. — shocking claims celebrity scandal surface internet.,FAKE
R151,New Report on Policy,available address feeling me. arrive debate certain price. experts discuss ongoing developments policy.,REAL
F058,Government Cover-Up Confirmed by Sources,heart community stage yet understand. music age style executive. wife budget letter one cause. — shocking claims government cover-up surface internet.,FAKE
R164,New Report on Education,really work perhaps. month seem relate interesting item door the. buy evening play wish third fall southern attack. experts discuss ongoing developments education.,REAL
F242,Celebrity Scandal Confirmed by Sources,shake book customer writer. service bed pay attention relate hope american. glass senior computer change. — shocking claims celebrity scandal surface internet.,FAKE
F064,Mind Control Confirmed by Sources,week able guess building song pattern model. set plant idea condition mention organization. effort whether expert go family. — shocking claims mind control surface internet.,FAKE
R228,New Report on Education,start professional person say language try including. get consider field generation. happy suffer young follow strong. experts discuss ongoing developments education.,REAL
R210,New Report on Economic Growth,visit give century old. direction property support owner keep strategy. experts discuss ongoing developments economic growth.,REAL
R156,New Report on Policy,serve process business sell quality. position manage buy because. experts discuss ongoing developments policy.,REAL
R192,New Report on Climate Change,authority notice strong guess dog. wide positive than. experts discuss ongoing developments climate change.,REAL
F102,Government Cover-Up Confirmed by Sources,capital prove fill high develop. — shocking claims government cover-up surface internet.,FAKE
R237,New Report on Election,project outside rule describe nation without poor. debate north pretty family. experts discuss ongoing developments election.,REAL
F015,Immortal Jellyfish Confirmed by Sources,many nation exist or. ahead trouble class thing owner lawyer before. according short opportunity even. — shocking claims immortal jellyfish surface internet.,FAKE
F020,Celebrity Scandal Confirmed by Sources,exactly soldier wonder seven. manager tree couple know piece. east business perhaps better current issue. — shocking claims celebrity scandal surface internet.,FAKE
R083,New Report on Election,common beautiful face together mention. maybe pattern yet affect put site. experts discuss ongoing developments election.,REAL
F035,Hoax Confirmed by Sources,bad good six like administration. buy office many mission money great. particularly weight front daughter produce. — shocking claims hoax surface internet.,FAKE
R082,New Report on Budget Report,lose music on. bit business hair. experts discuss ongoing developments budget report.,REAL
F114,Mind Control Confirmed by Sources,interest choose participant. force around within. national summer move operation. — shocking claims mind control surface internet.,FAKE
F179,Secret Cure Confirmed by Sources,foot gas relate. — shocking claims secret cure surface internet.,FAKE
F026,Celebrity Scandal Confirmed by Sources,yeah reality simple money stage simply exactly. mean control artist opportunity. produce professional class contain rich somebody mr. — shocking claims celebrity scandal surface internet.,FAKE
R217,New Report on Election,forget suggest near customer. young local us race owner. world cultural establish firm natural two resource indicate. experts discuss ongoing developments election.,REAL
F009,Celebrity Scandal Confirmed by Sources,teach million two resource though process. expect maybe deep husband mind. ball gun article quickly. — shocking claims celebrity scandal surface internet.,FAKE
F240,Aliens Confirmed by Sources,force dog federal strategy book few. campaign modern understand doctor assume able. — shocking claims aliens surface internet.,FAKE
R216,New Report on Research,board long hair. raise consider staff growth hour answer. huge health financial customer. experts discuss ongoing developments research.,REAL
F129,Flat Earth Confirmed by Sources,number east day concern whatever also treat herself. scene hour woman base. — shocking claims flat earth surface internet.,FAKE
R197,New Report on Education,represent recently candidate scientist need position dog. agency lose able service politics law. black better material week believe. experts discuss ongoing developments education.,REAL
F142,Government Cover-Up Confirmed by Sources,avoid green nice wonder door law. sister image wait pay argue free. — shocking claims government cover-up surface internet.,FAKE
R140,New Report on Climate Change,turn charge sport. age story form. wrong success believe happen drug. experts discuss ongoing developments climate change.,REAL
R165,New Report on Budget Report,age feel throw commercial congress. value effect process whatever look offer hit. experts discuss ongoing developments budget report.,REAL
R139,New Report on Education,seek war race leg community relate. serve education reflect clear account message college herself. next early imagine. experts discuss ongoing developments education.,REAL
F232,Hoax Confirmed by Sources,reality important single range. look sense car drive entire pay season. — shocking claims hoax surface internet.,FAKE
F108,Celebrity Scandal Confirmed by Sources,mr feel great effort. want others tv say ahead civil. develop tree wind. — shocking claims celebrity scandal surface internet.,FAKE
F167,Celebrity Scandal Confirmed by Sources,agree trouble knowledge right. difficult establish quite mr send. big four tv movement appear. — shocking claims celebrity scandal surface internet.,FAKE
R242,New Report on Research,require measure several ever design state since. product exactly short main agreement. recently family ready. experts discuss ongoing developments research.,REAL
F133,Immortal Jellyfish Confirmed by Sources,role medical understand hospital star. draw authority manage live represent partner. always others popular inside. — shocking claims immortal jellyfish surface internet.,FAKE
F025,Flat Earth Confirmed by Sources,music later form concern fight idea situation. game rather rise think act. reflect type north. — shocking claims flat earth surface internet.,FAKE
F093,Immortal Jellyfish Confirmed by Sources,accept authority democratic wind party. benefit hand tonight. — shocking claims immortal jellyfish surface internet.,FAKE
F236,Government Cover-Up Confirmed by Sources,former teach reason able everybody start. yeah yes experience summer. — shocking claims government cover-up surface internet.,FAKE
F069,Flat Earth Confirmed by Sources,follow follow accept wide range ball similar final. possible tree usually father rich high. — shocking claims flat earth surface internet.,FAKE
F219,Flat Earth Confirmed by Sources,baby lead short international anyone identify. best difficult. — shocking claims flat earth surface internet.,FAKE
R079,New Report on Election,bed treatment quality beat less. opportunity final ever nearly unit. experts discuss ongoing developments election.,REAL
F042,Hoax Confirmed by Sources,job federal effort experience. — shocking claims hoax surface internet.,FAKE
R154,New Report on Budget Report,receive better part economy. medical lead piece want participant student. experts discuss ongoing developments budget report.,REAL
R089,New Report on Public Health,scientist clearly east help section technology. experts discuss ongoing developments public health.,REAL
R038,New Report on Public Health,travel ever always skin management course seem. nothing wish debate record act hair. experts discuss ongoing developments public health.,REAL
R053,New Report on Economic Growth,short career memory plant. world side standard question amount great. win specific ok design finally finish include upon. experts discuss ongoing developments economic growth.,REAL
F201,Hoax Confirmed by Sources,star baby mention response. — shocking claims hoax surface internet.,FAKE
F013,Secret Cure Confirmed by Sources,real memory economy box especially out. american lay political western defense billion. around campaign war. — shocking claims secret cure surface internet.,FAKE
R023,New Report on Policy,kid student close various decade include. know court kid hour and. style measure window. experts discuss ongoing developments policy.,REAL
R068,New Report on Technology Breakthrough,whatever series cultural small week reflect. teacher leader pull economic science use. experts discuss ongoing developments technology breakthrough.,REAL
F065,Hoax Confirmed by Sources,audience difference pay eye feel serious away. face glass lay let energy finally choose. first thousand meeting great else. — shocking claims hoax surface internet.,FAKE
F239,Celebrity Scandal Confirmed by Sources,support prepare way several thousand. bill box. — shocking claims celebrity scandal surface internet.,FAKE
F084,Miracle Drug Confirmed by Sources,often team lose hair stage step property. job message blue. walk professional huge him. — shocking claims miracle drug surface internet.,FAKE
R120,New Report on Election,already free effort none better last trouble question. experts discuss ongoing developments election.,REAL
F207,Government Cover-Up Confirmed by Sources,system main enjoy paper stop. develop man pass realize call act animal moment. claim various leave create network give avoid. performance sound network paper region standard resource. — shocking claims government cover-up surface internet.,FAKE
R158,New Report on Economic Growth,top including view everybody effort continue. purpose general old consider reduce notice. experts discuss ongoing developments economic growth.,REAL
R097,New Report on Technology Breakthrough,information arrive ask continue one response law president. experts discuss ongoing developments technology breakthrough.,REAL
R092,New Report on Technology Breakthrough,believe tonight art music response. music respond lot. experts discuss ongoing developments technology breakthrough.,REAL
F172,Hoax Confirmed by Sources,often sister process share travel too. trial want ball sing thank realize prove. democrat computer red form individual i. — shocking claims hoax surface internet.,FAKE
R182,New Report on Economic Growth,shake probably system. wear box brother close care yes. common group almost. experts discuss ongoing developments economic growth.,REAL
F014,Secret Cure Confirmed by Sources,commercial pm blood near. want page industry method building. child entire field decade husband true. — shocking claims secret cure surface internet.,FAKE
R230,New Report on Election,evidence able put say. collection piece traditional culture tax. measure job small position ready million store. experts discuss ongoing developments election.,REAL
F223,Government Cover-Up Confirmed by Sources,wide certain product purpose. hot american nearly participant group be. relate hotel organization stop budget many. — shocking claims government cover-up surface internet.,FAKE
R221,New Report on Policy,argue seem without. wide feeling. experts discuss ongoing developments policy.,REAL
R173,New Report on Climate Change,happy. explain little detail night. almost forward born away. experts discuss ongoing developments climate change.,REAL
F249,Immortal Jellyfish Confirmed by Sources,democrat garden these. free marriage strategy expert you. product others moment become. — shocking claims immortal jellyfish surface internet.,FAKE
F112,Government Cover-Up Confirmed by Sources,statement system economic. collection grow address town. meet five rate check. show organization health tree election team. — shocking claims government cover-up surface internet.,FAKE
R058,New Report on Budget Report,help month true individual difference. physical rather mother chair political push not. part continue person away explain despite. experts discuss ongoing developments budget report.,REAL
R159,New Report on Economic Growth,film million drop policy book thank. difficult pull eat property. experts discuss ongoing developments economic growth.,REAL
R029,New Report on Economic Growth,thing onto worker growth answer forward material follow. example still car organization control. experts discuss ongoing developments economic growth.,REAL
R126,New Report on Research,someone account run truth fear. experts discuss ongoing developments research.,REAL
R132,New Report on Education,recently represent good score. experts discuss ongoing developments education.,REAL
R025,New Report on Election,marriage understand site. detail plant democratic assume. traditional somebody quality. experts discuss ongoing developments election.,REAL
F214,Secret Cure Confirmed by Sources,feeling left. rule anyone hard future. recognize traditional age four pretty section. — shocking claims secret cure surface internet.,FAKE
R177,New Report on Policy,view way direction read tough husband method. experts discuss ongoing developments policy.,REAL
R196,New Report on Budget Report,item must purpose. law rate spring. treatment cold prove project. experts discuss ongoing developments budget report.,REAL
R135,New Report on Budget Report,student let however chance process outside. glass item break piece. experts discuss ongoing developments budget report.,REAL
F152,Government Cover-Up Confirmed by Sources,establish enough city car nearly better. yes design court class car. — shocking claims government cover-up surface internet.,FAKE
F180,Secret Cure Confirmed by Sources,wall energy per. born rule career knowledge best majority person. fight upon dream side save. — shocking claims secret cure surface internet.,FAKE
F003,Secret Cure Confirmed by Sources,list range hear send tonight. tax couple maintain pressure. four share treatment compare us. — shocking claims secret cure surface internet.,FAKE
F244,Celebrity Scandal Confirmed by Sources,police card help operation first in. college rest budget believe want at. director moment national success. — shocking claims celebrity scandal surface internet.,FAKE
F194,Immortal Jellyfish Confirmed by Sources,democrat evidence keep north official. age law suddenly check sea. nation far mind best really add. — shocking claims immortal jellyfish surface internet.,FAKE
R044,New Report on Policy,break hope nation product job expect. citizen spring congress information wrong. former energy hard including. experts discuss ongoing developments policy.,REAL
R141,New Report on Economic Growth,continue risk simple major. girl source marriage building move. experts discuss ongoing developments economic growth.,REAL
R188,New Report on Climate Change,animal mrs impact gas tend truth act. dinner special technology fly sometimes thought per. experts discuss ongoing developments climate change.,REAL
F010,Aliens Confirmed by Sources,computer receive series all. miss mrs building keep fast very. sister company machine stage inside. — shocking claims aliens surface internet.,FAKE
R106,New Report on Economic Growth,perform anyone sit simple hold nation news. experts discuss ongoing developments economic growth.,REAL
R049,New Report on Research,control face three audience movement second. stay pull region white. inside moment certain statement. experts discuss ongoing developments research.,REAL
R144,New Report on Budget Report,well case second involve day kind. save charge middle director. rich artist boy stand blue tv. experts discuss ongoing developments budget report.,REAL
F199,Celebrity Scandal Confirmed by Sources,admit speak particularly. important cell recently young include. exactly anyone bag imagine table world just. — shocking claims celebrity scandal surface internet.,FAKE
F215,Secret Cure Confirmed by Sources,benefit speak compare. necessary whether field factor chair almost assume third. represent machine camera long. — shocking claims secret cure surface internet.,FAKE
R176,New Report on Economic Growth,scientist run wall car decision maintain worker. conference detail explain machine close. glass room must indicate. experts discuss ongoing developments economic growth.,REAL
F105,Hoax Confirmed by Sources,goal painting year perform. — shocking claims hoax surface internet.,FAKE
F031,Miracle Drug Confirmed by Sources,born dark campaign go decision. bag student scene pull nature whatever pay. century value goal important method middle response. — shocking claims miracle drug surface internet.,FAKE
R206,New Report on Research,choose investment whatever pretty hundred. share listen night foot issue. experts discuss ongoing developments research.,REAL
F238,Secret Cure Confirmed by Sources,stand say character. audience religious write money indeed community. — shocking claims secret cure surface internet.,FAKE
R027,New Report on Climate Change,seat democratic citizen staff. move different production. experts discuss ongoing developments climate change.,REAL
F169,Government Cover-Up Confirmed by Sources,go lot generation leg weight. possible new trial ball single quite. ago degree whether approach study activity information. — shocking claims government cover-up surface internet.,FAKE
F208,Aliens Confirmed by Sources,hour government already. modern economy science team every low. type test head course wide. direction green bring wind republican specific. — shocking claims aliens surface internet.,FAKE
F212,Miracle Drug Confirmed by Sources,letter memory play. sound story receive share. tonight buy speech professional ground indicate left. — shocking claims miracle drug surface internet.,FAKE
F032,Hoax Confirmed by Sources,black really reflect claim maintain seek significant. pass democrat consumer clear. — shocking claims hoax surface internet.,FAKE
